year,artist,title,medium,description,winner,image_path,image_stem,url
2023,Tuppy Ngintja Goodwin,Antaṟa,acrylic on linen,"This is Antaṟa, South Australia, a sacred place for Aṉangu and the site of the maku (witchetty grub) tjukurpa. Tuppy Goodwin, a first-time Wynne Prize finalist, exclusively paints this storyline as she has cultural commitments to care for it. This is an old story that has come from Country and is not to be interfered with but maintained. In her words, ‘tjunkukatingu mantangka tjunu pampuntja wiyangku wantima.’ Goodwin sees her artwork being a true reflection of this ancient knowledge. There are three main tjukurla (rock holes) at Antaṟa, where women will perform inma (dance and song). After they have shared the maku tjukurpa, maku will be collected for food. Goodwin is a strong leader for young Aṉangu and encourages the next generation to travel to Antaṟa, to see that the maku tjukurpa is alive at this place. As she explains, ‘By physically going there and witnessing it with their eyes, they will hold embodied knowledge … within their own minds.’",False,data/images/2023_Tuppy Ngintja Goodwin_Antaṟa.jpg,2023_Tuppy Ngintja Goodwin_Antaṟa,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30578/
2023,Zaachariaha Fielding,Inma,acrylic on linen,"This painting by first-time Wynne Prize finalist Zaachariaha Fielding depicts the sounds of Mimili, a small community in the eastern part of the Aṉangu Pitjantjatjara Yankunytjatjara ( APY ) Lands. Fielding says, ‘This is a memory that I was able to document which happened in Paralpi. It’s a place that’s like the Sydney Opera House for the APY Lands! It’s where people come to embrace and celebrate children, teaching them how to move and mimic their clan emblem, and, for Mimili, this has always been the maku (witchetty grub).’ Fielding presents Mimili through a childhood lens, recalling observations of inma (song and dance) and movement. Fielding says, ‘The atmosphere of this work is full of sound, movement and teaching. All of the communities [are] coming together, shar[ing] their storylines. However, this platform is only for children. This is for the babies and it’s about them being taught by the masters, their Elders.’ Fielding literally weaves Pitjantjatjara language into this work, using the teaching between grandchildren and grandparents as a stylistic element to outline and define the artist’s view of Country.",True,data/images/2023_Zaachariaha Fielding_Inma.jpg,2023_Zaachariaha Fielding_Inma,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30577/
2023,Pippin Drysdale,Wolfe Creek Crater installation,porcelain,"The grandeur of remote Western Australia has been a source of inspiration to Pippin Drysdale for decades. In her recent work, her attention has shifted from the vastness of land, water and sky to the subtleties of nature’s small and wonderful details. Drysdale was drawn to interpret Wolfe Creek Crater, or Kandimalal to the Jaru people, for its ecosystem, which has evolved over 120,000 years since the moment of meteorite impact. Containing seasonal water, the rocky crater is a habitat for precious wildlife, which Drysdale distils in her abstract sculptural forms. ‘Working collaboratively with my dear friend and thrower, Warrick Palmateer, I turned to my memories of Wolfe Creek,’ says the first-time Wynne finalist. ‘Within the crater are brown ringtail dragons, whose colours can range from orange to pale beige with yellow on the underbelly, and butterflies such as the Glasswing or Spotted Dusky Blue, with their fluttering, glistening wings. The elusive Major Mitchell cockatoos are residents of the crater and are a stunning sight in flight against a backdrop of red rocks and blue skies. All in all, it is a raw and rugged environment.’",False,data/images/2023_Pippin Drysdale_Wolfe Creek Crater installation.jpg,2023_Pippin Drysdale_Wolfe Creek Crater installation,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30576/
2023,Lucy Culliton,"Bibbenluke, spring",oil on canvas,"Lucy Culliton, a regular Archibald, Wynne and Sulman finalist, lives at Bibbenluke on Ngarigo Country in the Snowy Monaro region of NSW . The subjects of her paintings are never far from her home. In this painting we encounter the splendour of her high-country garden in late spring, glimpsing the contrasting textures of the Monaro beyond a dense wall of blooms and fresh foliage. The garden is a recurring theme for Culliton, as she savours its seasonal changes and the rewards of her nurturing. She says: ‘After much appreciated moisture, the garden showed her appreciation by delivering the best flower display I have seen in my 15 years living at Bibbenluke. I spent the spring making paintings of my garden. This painting was made larger in the studio from a plein air study I made on a cold November day.’",False,data/images/2023_Lucy Culliton_Bibbenluke_ spring.jpg,2023_Lucy Culliton_Bibbenluke_ spring,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30575/
2023,Hayley Panangka Coulthard,Rama-rama nukanha yia (My great-great-grandmother’s story),underglaze on terracotta,"Hayley Panangka Coulthard is among a group of Western Aranda artists known as the Hermannsburg Potters, who are influenced by the painting style of Albert Namatjira (1902–59). Namatjira was a pioneer of the Hermannsburg school of watercolourists at Ntaria/Hermannsburg. This terracotta pot with a figurative lid tells the story of Coulthard’s Pitjantjatjara rama-rama (great-great-grandmother) Florrie. The painted landscape on the pot depicts Mutitjulu, the remote Aboriginal community where Florrie was born. At 18, Florrie ran away from Mutitjulu, because she did not want to marry. Florrie walked a long way, settling in Ntaria, where she eventually married a Western Aranda man. For the lid, Coulthard has sculpted Florrie holding her coolamon, which she used to collect bush foods to eat on her journey. A two-time Wynne finalist, Coulthard says she did not initially make this work for exhibition, ‘but when I finished [it], I wanted to find a way to share Florrie’s story for all the Hermannsburg family, so I entered it in the Wynne Prize’. The Hermannsburg Potters created 12 new works for the Yiribana Gallery in the Art Gallery’s North Building. Coulthard says, ‘This pot, Florrie’s story, can sit in the Art Gallery with all the other artworks from our family.’",False,data/images/2023_Hayley Panangka Coulthard_Rama-rama nukanha yia _My great-great-grandmother_s story_.jpg,2023_Hayley Panangka Coulthard_Rama-rama nukanha yia _My great-great-grandmother_s story_,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30574/
2023,Byron Copland,A Brunswick West alley,oil on wood,"It was the intrigue of human activity in this narrow alley, at one remove from the more communal street, which captured Byron Copland’s attention – ‘its varying textures, shapes and colours – the unmistakable character of a well-worn place, and the stories you imagine it could tell’. Copland – a first-time Wynne finalist – observed countless people and unusual incidents from the rear balcony of his Melbourne home, but painted the lane empty to amplify a sense of its anonymous histories. Working en plein air , Copland intended to only make a sketch, but became absorbed by the details and intimacy of the scene.",False,data/images/2023_Byron Copland_A Brunswick West alley.jpg,2023_Byron Copland_A Brunswick West alley,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30573/
2023,Matthew Clarke,King of the ghost wallabies,acrylic on plywood,"‘My brushstrokes have been described as “fiery”, and it feels like these strokes flowed with passion into this wallaby sculpture,’ says Matthew Clarke. Clarke has been bewitched by wallabies since 2012, when one appeared outside his loungeroom window. He finds the animal’s fugitive habits mysterious and compelling – the wallaby appears and disappears like a mythical creature. Based in his hometown of Warrnambool on Gunditjmara Country, Clarke explains that his surroundings are a constant inspiration, ‘whether it is wallabies coming into my garden, water birds on the river, or windfarms popping out of the landscape – or things that are as simple as my letterbox’. Clarke’s self-portrait has also been selected for this year’s Sulman Prize. He was previously an Archibald finalist in 2021.",False,data/images/2023_Matthew Clarke_King of the ghost wallabies.jpg,2023_Matthew Clarke_King of the ghost wallabies,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30572/
2023,Betty Chimney,Ngayuku ngura (My Country),acrylic on linen,"Betty Chimney has fond memories of Indulkana, South Australia. Since learning to paint from other artists at Iwantja Arts, she has consistently documented her home, specifically the area of Iwantja creek. ‘Ngayulu walkatjunanyi kapi piti, kapi tjukula munu iwara tjuta,’ says Chimney, detailing that the creek includes a waterhole, a soakage, and tracks nearby. Evident from Chimney’s use of colour and the marks she makes, this is a changing landscape, with the artist reflecting how Country moves from rocky ridges to sandy creek beds. Chimney was previously a finalist in the Wynne Prize in 2021, and in 2022 she was a finalist with a collaborative work painted with her daughter Raylene Walatinna. Through the process of working together, Chimney continues the age-old tradition of older women passing on their important knowledge of tjukurpa and ngura (Country) to future leaders. In her words, Chimney explains, ‘… it’s my responsibility to make sure that the younger generation are holding on to these traditions.’",False,data/images/2023_Betty Chimney_Ngayuku ngura _My Country_.jpg,2023_Betty Chimney_Ngayuku ngura _My Country_,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30571/
2023,Betty Campbell,Minymaku tjukurpa (Women’s story),acrylic on linen,"Betty Campbell has lived her entire life in Mimili, South Australia. She grew up on Everard Park station, where her father mustered cattle, and spent her days out bush with her sisters. They would often walk out to Paralpi/Victory Well, the location depicted in this work. ‘Ngayuku canvas minymaku inma kanyini,’ says Campbell, detailing that her work holds women’s story and inma (song and dance). A lot of this story is secret, only to be known by initiated women; however, there are some storylines that can be celebrated by all. Campbell paints the kulpi tjuṯa (many caves), tjukurla tjuṯa (many rock holes) and karu tjuṯa (many riverbeds) that spread across Paralpi. As a senior cultural leader of Mimili, she recognises the importance of taking young people to Paralpi to camp and dance inma, to learn and keep tjukurpa kunpu (strong). Campbell has been making art since 2022 and this is her first time as a finalist in the Wynne Prize.",False,data/images/2023_Betty Campbell_Minymaku tjukurpa _Women_s story_.jpg,2023_Betty Campbell_Minymaku tjukurpa _Women_s story_,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30570/
2023,Katjarra Butler,Papuun,acrylic on canvas,"Papuun is a site in the remote Gibson Desert of Western Australia. This is Katjarra Butler’s Country, which she grew up traversing by foot. In her Wynne 2023 work, she has painted Papuun, with its four rock holes, one of which is very large. Butler remembers swimming there during ‘the hot times’ with her family. Papuun means ‘to fan smoke with your hands’ and references the tjukurrpa of this site. Here, a woman named Kutungu, who was travelling from the south-west, trapped a pack of dogs in one of the rock holes by enclosing the entrance with dirt. Kutungu lit a fire to smoke out the dogs, fanning it into the burrow with her hands. When they came out, the dogs were dizzy and sick, and Kutungu hunted and feasted on them, before she continued her journey westward. Butler has been painting since the 1990s and is known for her dynamic and colourful paintings of Country. She works through Tjarlirli Art, and was a Wynne finalist in 2021.",False,data/images/2023_Katjarra Butler_Papuun.jpg,2023_Katjarra Butler_Papuun,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30569/
2023,Keith Burt,Boonah plain air,oil on board,"‘A small town with a few steep hills and classic Queensland architecture is the perfect lure for me to get out my easel and paints,’ says Keith Burt. At a site in Boonah, south-west of Brisbane on Yuggera Ugarapul Country, he was attracted to the wide and sloping street that divides the view; the soft foliage against built structures and powerlines was also an appealing contrast. Painting on location, Burt deliberately used a big brush and a small board to execute the work swiftly and restrict being distracted by details. The title Boonah plain air is ‘a reference to the habit among my friends of Australianising the French term en plein air, abbreviating it to ‘plain air’ for practical purposes,’ he says. Burt is a five-time Archibald finalist, including in 2023. This is his first time in the Wynne.",False,data/images/2023_Keith Burt_Boonah plain air.jpg,2023_Keith Burt_Boonah plain air,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30568/
2023,Billy Bain,Blak excellence,"ceramic with underglaze, glaze and enamel","The subjects of Billy Bain’s sculptural installation are (from left to right) Ashleigh Barty (Ngarigo), Patty Mills (Kokatha/Naghiralgal/Dauareb-Meriam), Tai ‘Bam Bam’ Tuivasa (Wiradjuri), Latrell Mitchell (Biripi/Wiradjuri) and Donnell Wallam (Noongar). Regarded by many as strong Indigenous leaders, these athletes were chosen by Bain because they are ‘not only brilliant in their chosen sports, but because they also stand true to their culture and beliefs in an exceptionally volatile and political space’. In a country where sport holds so much cultural currency, Bain sees these five athletes as agents of change. He believes their voices are full of complexity and have a role to play in breaking performance barriers in their chosen sporting codes, inspiring young Indigenous people to stand tall. ‘To be a successful Indigenous person – thriving in a system and society that has denied your existence – is innately political,’ says Bain. Thus, to the artist, politics and sport will always be intertwined. Bain is a first-time Wynne prize finalist and is also a finalist in this year’s Sulman Prize.",False,data/images/2023_Billy Bain_Blak excellence.jpg,2023_Billy Bain_Blak excellence,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30567/
2023,Giles Alexander,When the fire came my loss was total (Australian bushfires from space),acrylic on birch,"At first glance, this painting is a familiar image of our blue planet. But up close, a brown tint stains the cloud mass in the foreground. First-time Wynne finalist Giles Alexander has painted an immense drift of bushfire smoke, spreading ominously over the Australian continent, which was captured in a photo taken from NASA’s International Space Station. With this painting, Alexander shifts our habitual sense of scale and points to the smallness and fragility of our home in the cosmos. He explains: ‘My painting practice wonders about “us”; I am interested in the human species. My work seeks to ask how we find a sense of belonging in our landscape, in a city, in a country, in the world, indeed in the universe.’",False,data/images/2023_Giles Alexander_When the fire came my loss was total _Australian bushfires from space_.jpg,2023_Giles Alexander_When the fire came my loss was total _Australian bushfires from space_,https://www.artgallery.nsw.gov.au/prizes/wynne/2023/30566/
2025,Kara Wood,The girls,"cardboard, plaster, wood, tufted thread, pompoms, pipe-cleaner, tassels, synthetic polymer paint","Kara Wood’s sculptures resemble oversized vases, but their jaunty poses and lavish adornments make them seem more like exuberant women. ‘The work challenges the way women are often overlooked, seen as useful and functional – much like vessels or carpets – without recognition of their true brilliance,’ says Wood. ‘By flipping this narrative, The girls celebrates women’s power, resilience and capacity for joy, embracing their usefulness not as a limitation but as a superpower.’ The Newcastle-based artist and first-time Wynne finalist turned to soft sculpture from ceramics to embrace her love of textiles – and to transcend the size restrictions of her kiln. She first built the vessels in cardboard then coated them in plaster for strength. She made dressmaker-style patterns for their exteriors and tufted the textile elements piece by piece, adding wooden legs so the vessels could stand ‘as if caught mid-dance’. The process took over three months. Wood hopes that The girls will ‘evoke joy and freedom from expectation’. No longer passive objects, they stand firm: claiming space.",False,data/images/2025_Kara Wood_The girls.jpg,2025_Kara Wood_The girls,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30879/
2025,Terry Williams,Untitled,"fabric, foam, stuffing, wool, fibre-tipped pen","In the 1950s and 1960s, Terry Williams’ mother created textile art and made puppets for a shop in Melbourne. Around this time, at the age of ten, Williams began to make soft toys of his own. In this untitled self-portrait, Williams revels in the materiality of fabric and stuffing. His body is fleshy and flannel-clad; expressively askew and bursting at the seams. Williams takes an improvisational approach to his sculptures, drawing shapes directly onto fabric or cutting them out freehand. Panels are sewn together with wool to create pillow-like forms with visible hand-stitching. Once started, his sculptures come together rapidly: this one in the space of a week. A first-time Wynne Prize finalist, Williams has worked at the Melbourne-based studio Arts Project Australia since 1989, and continues to practise there five days a week. This sculpture captures the artist in his favourite armchair, where he sits at the studio each day.",False,data/images/2025_Terry Williams_Untitled.jpg,2025_Terry Williams_Untitled,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30878/
2025,Natasha Walsh,chrysanthemum  tea by the window,oil on copper,"This work by Natasha Walsh blends memories of sites that she visits to escape and ‘feel hidden and lost’ in her home town of Sydney. In the foreground, a pot of chrysanthemum and goji berry tea rests on a table at the tea house at White Rabbit Gallery in Chippendale, while in the background, a lush scene from Wendy Whiteley’s ‘Secret Garden’ in Quiberee, or Lavender Bay, is seen through a window. ‘This painting creates an imaginary place that is half remembered, half dream,’ Walsh says. ‘The window plays with the idea that painting itself is an imaginary window. A window that looks at the outside world through the inner world of the human mind.’ The artist’s unique painting methods have been developed through extensive research and experimentation. She applies handmade paint pigments onto sheets of copper to create alchemical works that transform over time. Walsh won the 2018 Brett Whiteley Travelling Art Scholarship at the age of 24. She is a first-time Wynne finalist and eight-time Archibald finalist in 2025.",False,data/images/2025_Natasha Walsh_chrysanthemum  tea by the window.jpg,2025_Natasha Walsh_chrysanthemum  tea by the window,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30877/
2025,Sylvester (Rambo) Tjungurrayi,Untitled,synthetic polymer paint on linen,"In the largest painting he has made to date, Sylvester (Rambo) Tjungurrayi has depicted Puntutjalpa at Jupiter Well, Western Australia – a soakage where water seeps into the desert sand. A perentie lizard ancestor entered the ground at this site and travelled underground to the south. Perentie are some of the largest lizards in the world. Known for the unique patterning on their scales, they are significant for many First Nations people connected to Central Australia. Tjungurrayi is one of the youngest artists currently working through the Papunya Tula Artists studio in Kiwirrkurra, Western Australia. His painting style is bold and geometric, much like the work of his late grandfather Patrick Tjungurrayi. This is the first time that Tjungurrayi has been selected as a finalist in the Wynne Prize.",False,data/images/2025_Sylvester _Rambo_ Tjungurrayi_Untitled.jpg,2025_Sylvester _Rambo_ Tjungurrayi_Untitled,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30876/
2025,Angus Tjungurrayi,Untitled,synthetic polymer paint on linen,"This painting depicts the swamp site of Marawa, situated slightly west of Wilkinkarra/Lake Mackay in Western Australia. In ancestral times, a large group of Tingari men travelled to Marawa from the west. After arriving at the site, they passed beneath the earth’s surface, continuing underground. It is also said that an ancestral snake sleeps in this swamp. Much of the information around the Tingari cycle, a series of events that occurred during the creation era, is restricted and reserved for those who have been initiated into ceremonial practices and customs. Angus Tjungurrayi is the son of painters Warlimpirrnga Tjapaltjarri and Yalti Napangati from Papunya Tula Artists. A first-time Wynne finalist, much of his visual iconography is inherited from his father’s minimalist painting style. Incorporating subtle shifts in linework and colour, Tjungurrayi’s works pulse and vibrate with an intense optical effect.",False,data/images/2025_Angus Tjungurrayi_Untitled.jpg,2025_Angus Tjungurrayi_Untitled,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30875/
2025,Aubrey Tjangala,Untitled,synthetic polymer paint on linen,"This work by first-time Wynne Prize finalist Aubrey Tjangala features body-paint designs associated with Malparingya, located slightly west of Walungurru/Kintore in the Northern Territory. In the distant past, two snakes seeking water travelled to this site from the east, only to find none there. Lightning strikes forced the snakes to leave, causing them to burrow deep into the ground. Their movements created a large claypan and soakages, which remain at the site today. Tjangala is the son of Ronnie Tjampitjinpa, a founding figure of the Western Desert art movement of the early 1970s, who went on to help establish the renowned cooperative Papunya Tula Artists. In this painting, Tjangala demonstrates the style that he has inherited from his father, using undulating linework and boldly contrasting black-and-white tones.",False,data/images/2025_Aubrey Tjangala_Untitled.jpg,2025_Aubrey Tjangala_Untitled,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30874/
2025,Robyn Sweaney,The red zone,synthetic polymer paint on board,"Parts of South Murwillumbah in the Northern Rivers area of NSW have been designated as severe flood risk zones. Under a voluntary buyback scheme operated by the state government, some houses in this region have been purchased from their owners and fenced off for 12 months, allowing for the reuse or recycling of the buildings’ materials. A Murwillumbah local, Robyn Sweaney selected one such home as the subject of her painting. Parts of the town were particularly affected by flooding in 2017 and 2022, and she created this work in March 2025, just after the area was battered by Cyclone Alfred. ‘The North Coast is being hit more frequently by intense weather events, which has affected many living and working in the community,’ she says. ‘Lack of housing and housing affordability are problems Australia-wide, but it’s complex once houses are affected by flooding and storms, and people wish to remain in the area.’ A six-time Wynne Prize finalist, Sweaney has captured a house shuttered and still, awaiting its fate.",False,data/images/2025_Robyn Sweaney_The red zone.jpg,2025_Robyn Sweaney_The red zone,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30873/
2025,"Heather B
 Swann",The elephant,"plywood, papier-mâché, wire, self-hardening clay, pigment, binder, marble dust, wax","The female figure in this sculpture is ‘an expression of intense emotion,’ says Hobart artist Heather B Swann. Modelled entirely in white, leaning in to the wall, she stands on a table supported by a single elephant trunk. The work and its title suggest the presence of an elephant in the room – something obvious that people are unwilling to discuss. The elephant ‘might be desire … consent … a sculptural concern of great weight in the history of art … the heart laid bare,’ says Swann, leaving it open to interpretation. A first-time Wynne Prize finalist, Swann is interested in the broad complexities of our human condition, and especially ‘the intensity of emotions and passions, our deep longing, our desire, our sensuousness and our sensuality’. Her recent sculptures have explored female figures in classical Greek sculpture and mythology, including tales of seduction and sexual violence. In this work, a woman is presented ‘in a different story,’ says Swann.",False,data/images/2025_Heather B__ Swann_The elephant.jpg,2025_Heather B__ Swann_The elephant,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30872/
2025,Vipoo Srivilasa,Silent allies,"earthenware, black glaze, gold lustre","‘The flowers incorporated into this piece are a metaphor for friendship,’ says Vipoo Srivilasa, a Thai-born, Melbourne-based ceramicist whose playful artworks explore themes of migration, spirituality and human connection. ‘Just as flowers brighten our surroundings and bring beauty to our lives, friendships blossom and grow, adding colour and vibrancy to our experiences. They remind us that, like a well-tended garden, friendships require care and attention, but the rewards are boundless.’ A first-time Wynne Prize finalist who is also a finalist in the 2025 Archibald Prize, Srivilasa honours his cherished circle of friends by adorning this figurative sculpture with small characters that ‘symbolise the warmth and companionship that enrich life’. These are the ‘silent allies’ of his title – people to keep close during difficult times. The character’s fingers form ‘V’ signs as ‘a universal gesture of peace, friendship and happiness,’ Srivilasa explains. ‘Despite the challenges we face, we can find solace and strength in our connections with others. By including this symbol, I want to convey that everything is okay, and that together, we can create a peaceful and joyful world.’",False,data/images/2025_Vipoo Srivilasa_Silent allies.jpg,2025_Vipoo Srivilasa_Silent allies,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30871/
2025,Michael Snape,Witness,carved cedar wood,"Michael Snape took up woodcarving as a quieter alternative to steel work. After several decades of working with metal, he found the change liberating. ‘The use of steel allows for an open sculpture. Carving is a closed and contained form,’ he explains. ‘The wood registers more immediately the presence of the hand and the emotion.’ Snape’s Witness is larger than life and expressively hand hewn. He carved the sculpture using an axe, a tool that he found productively limiting in its lack of precision. Over the space of a year, Snape worked at the wood block to reveal its sculptural form, explaining, ‘This work has been inspired by the challenge of carving a human figure today. Does she or “they” have an individual identity? Are they strong or weak? Are they young or old or idealised? As a witness, this sculpture stands silently, listening and watching and waiting.’ Snape is also a finalist in the 2025 Sulman Prize. This is the Sydney artist’s fourth time exhibiting in the Wynne.",False,data/images/2025_Michael Snape_Witness.jpg,2025_Michael Snape_Witness,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30870/
2025,Tim Silver,Untitled (splitting) #3,"cast concrete; portland cement, marble dust, pigment","‘For me, the role of the artist is to mirror the world I experience back to the audience,’ says three-time Wynne finalist Tim Silver. ‘At times, this can be poetic, or ugly, or even incoherent, yet it is this mirroring of my own experiences that I feel compelled to reflect.’ Untitled (splitting) #3 is a bust of the artist himself that Silver considers ‘emblematic of internal psychological states’. The central slice suggests a world of division and change, in contrast with the serenity of Silver’s expression, his closed eyes giving the impression of dreaming or being lost in thought. Although the cut appears to have occurred in an instant, the action was ‘executed with slow precision over many hours,’ Silver explains, from a plasticine cast that was later rendered in concrete. The work carries the sensation of this gesture and appears to still be in the process of splitting. Silver’s twist on the art historical tradition of bust sculpture, often used to honour important figures, pushes the boundaries of the portraiture genre.",False,data/images/2025_Tim Silver_Untitled _splitting_ _3.jpg,2025_Tim Silver_Untitled _splitting_ _3,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30869/
2025,Ebony Russell,Polychrome loutrophoros gesture of revealing in blue,"porcelain, stain","Ebony Russell presents an abstract representation of the female form in this exuberant ceramic. The first-time Wynne Prize finalist says she wanted to avoid sculptural traditions that ‘cast women as passive, decorative and functional objects’, and found a way to revisit the vessel on her own terms. Russell’s work is built by piping bright-coloured porcelain slip in a style reminiscent of cake decorating and domestic handicrafts – decorative arts often associated with women. By embracing an aesthetic that is labour-intensive but traditionally undervalued, she highlights ‘the vulnerability and resilience of women’s histories’. ‘The intricate surfaces of my vessels represent layers of strength, care and complexity, but also the risk of unravelling under pressure,’ says Russell. Ancient ceramic traditions are influential for Russell, who describes Greek loutrophoros water carriers and works depicting women as ‘figures of reverence’ as key inspirations. This sculpture references multicoloured funerary urns made in the Canosa region of southern Italy around 400–300 BCE . For Russell, these are not only functional objects, ‘but sites of storytelling, myth-making and cultural identity’ that she revisits through a contemporary feminist lens.",False,data/images/2025_Ebony Russell_Polychrome loutrophoros gesture of revealing in blue.jpg,2025_Ebony Russell_Polychrome loutrophoros gesture of revealing in blue,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30868/
2025,Jude Rae,Pre-dawn sky over Port Botany container terminal,oil on linen,"‘When I wake before dawn, as the sky is starting to show the first flush of deep blue, this is what I see from my bedroom windows in Redfern. Port Botany container terminal: logistics operating 24/7. Australia, trading nation: still doing what it must despite US tariffs; still in the business of transportation.’ For three-time Wynne finalist Jude Rae, this view towards Sydney’s Botany Bay, or Kamay, is laden with its history as the birthplace of colonial Australia. Her sightline from the inner Sydney suburb of Redfern to the site of Captain Cook’s first landing in Australia, a place deemed terra nullius (no man’s land) by the British, was also a traditional corridor used by Aboriginal people to access the bay. Rae devotes her canvas to an immense sky underlaid with the rust reds of impending sunrise. ‘There is something compelling about the constantly flashing gantry lights and the floodlights blasting away in those hours just before dawn,’ she says, ‘all rendered puny under the heavenly expanse of that vast southern sky.’",True,data/images/2025_Jude Rae_Pre-dawn sky over Port Botany container terminal.jpg,2025_Jude Rae_Pre-dawn sky over Port Botany container terminal,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30867/
2025,Josina Pumani,Ngayuku tjukurpa – Maralinga (My story – Maralinga),"hand-built stoneware, underglaze","Josina Pumani has been told the story of Maralinga since she was a little girl. ‘My family were hurt by the bombs,’ she explains. ‘Many Aṉangu got sick or died, including my uncle Yami Lester, who was blinded by the bomb.’ Using the coil method to build her vessel, Pumani has given form to the British atomic weapons testing program undertaken in remote South Australia during the 1950s and 1960s. The effects of these tests were severe and have had lasting impacts on Aṉangu. She uses a vibrant red to represent the poison from the bombs and the internal grey to refer to the smoke. The texture and detailed depictions on the exterior form includes punu (trees), circling toxic winds, and Aṉangu gathering in a wiltja (shelter). Pumani works through the APY Art Centre Collective’s Tarntanya/Adelaide studio and has been making ceramics since 2024. This is her first time as a finalist in the Wynne Prize.",False,data/images/2025_Josina Pumani_Ngayuku tjukurpa _ Maralinga _My story _ Maralinga_.jpg,2025_Josina Pumani_Ngayuku tjukurpa _ Maralinga _My story _ Maralinga_,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30866/
2025,James Powditch,Big country,synthetic polymer paint on plywood ping-pong tabletop,"Big country is a witty landscape that explores ideas and relationships evoked by the word ‘country’, which James Powditch has rendered in graphic letters across an old ping-pong tabletop, stripping back and painting over its original green. Powditch, a 12-time Wynne finalist, says the table with its white central marking ‘screamed landscape at me for 25 years’, compelling him to transform it into a horizon line dividing ‘land and sky … a Big Country!’ In the bottom-right corner, a small figure on horseback with two dogs gazes up at the imposing text, hinting at other interpretations. ‘Is it a signpost? A tourist attraction like the Big Banana?’ Powditch asks. ‘Or is it a statement of claim or home? And if so, by whom? Invader or invaded? Perhaps it’s a warning that what lies beyond is not the green familiarity of “the country” as the English rider would know it.’ Powditch highlights how this seemingly simple term ‘means different things to different people/s’ and especially in Australia, as a geographically ‘big country’ where understandings of land and landscape continue to evolve.",False,data/images/2025_James Powditch_Big country.jpg,2025_James Powditch_Big country,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30865/
2025,Kenny Pittock,Throw caution to the wind,enamel and synthetic polymer paint on bronze,"This bronze sculpture reimagines the ubiquitous yellow caution sign, with a playful twist. Kenny Pittock has  faithfully re-created its A-frame shape and pictographic figure, but replaced its expected message of warning with an invitation to ‘throw caution to the wind’. Pittock says this piece ‘speaks to both personal and global anxiety, and the tension between our desire for control and the freedom that can be found in letting go’. Pondering these ideas of restraint and release, he finds possibility in ‘the beauty of imperfection and the courage to move forward despite the uncertainty ahead.’ A first-time Wynne Prize finalist, Pittock based his work on a fold-out sign that he used in a former job as a supermarket cleaner. Unlike the plastic, mass-produced original, this sculpture was made slowly by casting and hand-painting heavy bronze. Pittock has given it ‘more weight, both conceptually and physically,’ acting on his desire to elevate the seemingly mundane object. This trick of subversion also prompts us to question ideas of value and to find joy in the everyday.",False,data/images/2025_Kenny Pittock_Throw caution to the wind.jpg,2025_Kenny Pittock_Throw caution to the wind,https://www.artgallery.nsw.gov.au/prizes/wynne/2025/30864/
